110.228,59.9379
99.4235,52.6827
100.453,51.4963
53.3626,9.27912
90.0488,49.5011
95.9761,53.3087
95.7334,54.4203
96.1037,55.9461
94.812,54.5341
92.7652,55.597
88.3811,55.5383
89.9653,55.2807
93.3224,58.3034
91.6272,56.4888
96.6235,57.5478
98.3091,57.0875
93.4546,55.1054
89.0641,52.9477
92.7357,52.7719
92.0049,51.7686
92.8555,54.0476
100.822,57.8012
101.191,58.3832
101.669,59.0986
102.08,60.4033
63.3994,16.0774
100.258,58.0026
94.5635,57.8716
88.9164,57.443
89.9256,55.3414
90.0138,55.7344
91.1597,57.0456
91.8948,55.3939
110.896,64.5564
116.205,63.2338
112.41,64.0708
67.2546,15.9571
98.2581,57.1746
100.103,57.895
93.7854,56.7204
95.667,58.3792
96.9222,58.894
97.9939,58.5491
96.1747,57.8359
94.2416,57.3687
56.2476,15.8682
92.8483,56.1841
91.8783,57.193
96.6022,60.1834
96.2067,58.9011
70.2657,24.9124
94.0229,57.9529
95.2335,57.4708
98.5284,58.5026
95.3497,57.5849
99.3389,59.3441
101.056,61.3974
103.36,62.8345
100.528,60.8582
102.905,61.8911
101.128,60.7192
105.435,64.404
100.502,60.8993
103.127,63.9116
100.033,61.3105
98.151,59.3858
97.2361,59.7395
94.5139,58.677
94.2842,56.3948
95.5156,56.1398
64.9944,19.2715
90.1342,51.325
106.839,62.3317
98.994,54.6808
97.1595,54.1603
99.6444,55.416
99.1634,55.8515
97.0475,55.8212
97.3463,56.204
98.9904,58.6718
111.267,67.8188
95.2963,34.7627
111.827,68.6123
111.52,67.4296
109.568,67.9323
68.5271,18.5227
111.925,69.2181
110.051,68.1161
110.871,68.1729
111.034,68.0025
112.642,69.0243
111.824,69.6842
112.888,67.1983
116.479,71.494
136.206,78.2877
110.179,68.371
112.232,68.093
111.252,68.0526
111.133,68.5276
110.834,67.476
110.662,68.7192
110.728,67.9738
112.77,68.5932
114.983,69.523
113.23,67.8194
114.493,67.8308
112.136,68.6745
111.549,68.3002
113.569,68.6457
110.459,68.4153
110.459,68.3916
111.138,69.5998
135.985,82.4771
113.477,68.4189
116.365,70.3697
110.222,68.4895
111.381,68.9868
128.043,78.7699
111.697,68.6316
111.574,68.9074
111.921,68.4341
109.684,68.5659
110.995,67.9094
110.873,69.2005
109.358,67.5956
108.664,66.5866
109.336,67.4739
110.108,68.248
110.13,67.3839
112.06,67.1472
112.415,68.0087
110.943,67.4039
112.846,66.9066
111.491,69.2743
109.267,67.2603
111.762,67.0838
108.691,67.3953
108.441,67.38
110.948,67.5717
109.916,67.8188
132.191,83.7353
109.638,67.3048
110.085,67.5619
111.637,68.0926
110.226,67.0379
112.956,68.2438
111.066,68.7596
109.558,67.0276
110.812,68.1939
111.164,67.9243
111.007,67.5148
111.414,67.7041
114.583,68.3438
111.495,67.1733
110.326,67.4085
112.827,69.5762
110.254,68.1084
110.219,67.9874
118.638,72.003
109.557,67.0549
110.55,68.7611
113.885,68.762
115.558,71.3242
120.833,73.0995
114.248,69.8196
110.881,65.5315
104.656,60.5627
113.775,64.1258
128.148,74.4929
106.572,60.9228
99.9498,54.65
101.535,58.297
99.9434,56.3726
92.0329,48.6178
123.975,64.134
116.443,57.5054
72.3425,10.233
115.031,55.6916
60.8958,10.4108
118.699,67.2002
111.591,65.1197
149.518,92.3014
165.678,103.186
95.1394,28.0015
169.173,114.564
172.391,115.07
143.525,93.8934
145.599,96.2097
186.339,119.874
171.564,111.765
226.452,144.936
150.702,95.0784
177.387,116.901
171.286,111.548
147.949,90.2363
151.418,99.3127
129.452,80.1841
125.871,77.9715
68.1644,15.3226
123.195,76.2707
122.328,75.7543
122.596,77.7691
186.979,118.909
159.114,100.979
128.978,81.9597
115.742,73.4027
118.629,73.833
106.131,42.3414
122.663,77.8061
122.731,77.1548
120.957,77.1381
123.698,77.2076
132.322,85.1131
126.369,79.5228
127.361,81.2717
92.984,20.1039
124.499,78.9218
128.34,80.6464
105.885,40.6546
133.892,84.9634
133.22,85.8471
81.3599,23.5365
101.848,6.76706
134.048,84.027
128.788,82.5931
129.775,83.1909
143.503,94.6957
130.11,83.552
126.938,84.5456
118.876,77.1182
126.583,80.9889
123.436,80.6051
118.987,77.6904
122.589,80.165
122.907,81.4414
