32.9633,14.401
57.3987,42.5936
227.424,186.09
46.8314,31.4865
82.7778,61.5914
170.615,133.212
57.0229,33.3015
172.88,136.259
35.445,17.1878
307.346,274.079
269.462,225.459
50.5144,27.2033
61.0196,48.171
113.894,96.2341
57.8948,36.5989
124.841,79.7739
36.5322,27.8917
157.715,124.123
45.7724,22.1929
131.681,88.2909
62.7065,47.4975
141.482,117.413
59.6176,46.8714
167.851,123.49
65.3307,50.7025
138.244,89.3814
165.456,109.302
87.3673,74.701
161.154,125.117
68.0358,40.6701
158.762,123.353
32.3358,24.4957
160.097,135.219
41.9307,33.7573
172.022,137.498
56.1717,41.5241
176.293,131.895
65.1317,36.1133
173.157,132.214
55.7017,39.9477
168.42,139.642
60.0007,46.8364
165.039,128.597
139.645,103.91
54.8489,40.1357
174.982,133.935
58.319,44.3313
170.691,137.775
44.9296,32.7748
167.13,139.264
45.7843,35.9668
167.101,134.368
35.0727,27.6688
162.894,115.381
46.5445,25.4688
174.463,123.668
61.6037,40.6294
184.974,146.374
46.1389,33.9775
170.525,119.134
42.7675,33.4741
170.009,122.407
25.6566,8.28758
141.782,42.6788
144.072,112.228
70.1512,54.2628
155.966,122.047
56.1126,33.1213
171.17,136.108
55.5691,39.751
137.686,107.695
47.9532,36.6723
169.134,121.084
56.5389,31.5756
166.801,105.908
129.752,86.942
66.3889,48.9394
168.124,130.342
57.8028,44.0745
189.492,140.522
62.3712,46.287
181.796,140.532
63.662,50.9512
155.105,125.025
42.0262,31.9389
160.188,118.531
47.3768,33.6873
55.2963,41.7122
149.208,120.184
42.919,32.8338
178.786,138.308
43.4409,33.7249
154.574,122.92
52.9516,41.8922
164.677,116.999
48.0032,36.8326
162.507,130.03
41.6193,31.6297
161.43,129.467
42.5996,34.0813
149.039,117.502
38.6405,29.673
158.881,126.932
33.4759,25.9431
167.004,126.982
40.2194,28.8797
165.886,133.002
40.3731,31.2526
149.369,113.999
37.0046,29.9177
170.556,143.991
35.7719,26.085
164.356,132.527
35.9054,25.2511
140.525,110.69
46.8694,36.7247
125.752,104.452
53.6418,40.3614
143.235,119.351
37.7539,29.5566
155.931,132.338
133.627,111.992
38.6082,29.6089
145.73,102.252
29.0688,22.9518
149.695,102.477
45.2197,34.6795
143.853,113.951
30.5182,24.1048
160.474,131.32
35.3825,25.5165
141.288,117.152
50.2766,37.1674
146.645,115.167
36.0653,27.4856
161.34,128.38
34.9999,26.4624
157.896,128.543
40.8002,33.6189
153.102,124.659
42.8765,31.3324
159.07,115.839
36.2782,27.7959
160.466,134.572
80.4002,71.8835
79.7817,62.867
158.331,130.197
43.9848,33.3517
168.282,126.185
43.0276,33.6197
163.335,134.861
41.2854,26.8692
166.225,134.384
34.6659,26.787
162.04,121.354
198.722,170.761
50.1588,39.9907
169.436,138.987
122.564,98.5315
145.405,117.621
37.5953,28.2368
158.614,125.25
139.656,106.781
68.0844,39.4494
179.311,141.08
51.3937,36.9863
157.199,123.05
29.7364,11.7092
144.638,28.7052
56.7083,5.55808
180.503,158.201
57.1594,42.5152
181.405,144.235
39.5994,28.2875
172.558,140.766
70.4294,48.8325
147.822,112.38
49.3643,34.5509
133.924,58.1061
61.1614,46.9469
131.295,94.5797
61.2469,44.8867
174.448,154.803
70.2837,17.4481
152.26,119.009
55.3956,43.8923
203.805,176.424
53.0757,41.7724
176.817,145.446
70.0868,56.9035
183.574,149.706
73.4216,56.2538
173.222,140.466
57.6012,43.7658
177.188,143.841
72.3403,55.0073
151.333,117.487
65.1906,49.3685
187.831,153.04
67.36,50.6437
204.766,147.173
138.52,114.474
156.7,130.819
65.5233,52.0203
141.663,101.487
68.4089,55.2466
173.491,139.356
50.3541,27.9806
176.124,141.964
61.4324,47.5627
171.191,148.432
68.5392,54.1463
194.167,158.183
90.9546,75.167
87.4662,68.8987
142.652,96.0361
82.3147,65.2099
236.51,211.321
